driver_id,start_time,end_time,start_location,end_location
28,1980-06-16 09:24:33 +0100,1980-06-16 11:25:11 +0100,"40.00143240552268, -39.62415366976495","60.81444224321288, -6.804806904101071"
29,1981-06-11 12:27:51 +0100,1981-06-11 14:16:27 +0100,"-6.092637777460823, 65.67789588716559","39.56615318523677, -121.6589927309315"
30,2011-04-08 08:09:51 +0100,2011-04-08 10:46:11 +0100,"-8.801133167677804, 55.492672571728065","-34.61468898538415, -26.50254649748439"
31,2008-01-25 14:32:25 +0000,2008-01-25 15:38:03 +0000,"32.0154215613629, -166.46479103794627","18.81067689394149, 165.9214166450335"
32,1970-10-17 01:01:30 +0100,1970-10-17 02:21:56 +0100,"57.110526389563006, 84.90304094345316","87.2929807915117, 148.4379235384223"
33,1986-10-28 10:20:39 +0000,1986-10-28 11:53:45 +0000,"37.40409983401754, 89.19791650236311","2.463429996177638, -106.4828118232636"
34,1987-05-28 08:24:58 +0100,1987-05-28 10:36:03 +0100,"27.501917963543505, -60.44645589391193","-13.081289983334088, 171.6491337029339"
35,1989-08-08 07:52:57 +0100,1989-08-08 08:05:21 +0100,"-62.290118149548746, -98.11988249569575","-88.16824347590793, 25.27293115584277"
36,1997-11-25 22:40:57 +0000,1997-11-26 00:15:19 +0000,"3.715165413268224, -1.9139103176726735","72.84066601294833, -22.02126036151975"
37,1976-10-07 21:33:38 +0100,1976-10-07 22:23:58 +0100,"-73.22186935097938, -104.30153165543888","0.28441842778774173, -144.45095007277885"
38,1982-08-07 08:04:22 +0100,1982-08-07 08:21:43 +0100,"75.61870465797045, -167.57680313773324","44.17248795028348, -86.8957688313571"
39,1998-11-04 08:46:57 +0000,1998-11-04 10:16:17 +0000,"31.332676086911547, 156.17074522625177","-58.40495841246975, 52.92444099842146"
40,1998-09-09 01:41:01 +0100,1998-09-09 02:38:23 +0100,"-13.707736963251591, 98.87622169907416","58.713270167201415, -93.47351388924548"
41,1978-04-18 02:16:14 +0100,1978-04-18 02:43:49 +0100,"86.12543630502401, -167.30737295327737","69.23889327188658, 30.05671903505251"
42,1976-09-01 23:39:50 +0100,1976-09-02 01:18:56 +0100,"52.56916793842689, -114.50829238428435","-20.190328157088203, -148.9425054484585"
43,2007-10-08 11:02:45 +0100,2007-10-08 11:39:34 +0100,"74.77477733462655, 14.568164772301486","20.898406154488214, 57.1299950744592"
44,1985-07-28 09:28:02 +0100,1985-07-28 10:13:31 +0100,"83.00650233818874, 24.040165331444996","2.3908827595086564, -146.84639994231134"
45,1987-12-29 20:50:13 +0000,1987-12-29 23:03:08 +0000,"-28.15992313908334, 87.38451204732257","7.302761836389692, -36.875350876361864"
46,1970-04-21 21:07:11 +0100,1970-04-21 21:45:25 +0100,"76.3404992497232, 122.65673986890084","-14.120304339697242, 166.13658398228534"
47,2004-08-03 10:01:42 +0100,2004-08-03 12:26:11 +0100,"16.442131702169732, -32.55617339275253","-70.70684178416829, -116.78304431347013"
48,1979-05-26 07:35:09 +0100,1979-05-26 09:38:14 +0100,"27.160609103623457, 75.68346443020323","68.5858275668447, 84.42869031116572"
49,2004-12-02 16:10:15 +0000,2004-12-02 18:16:02 +0000,"78.94593575970941, -25.79586533238171","-53.153268167046704, 126.56727961342142"
50,1997-10-10 22:46:58 +0100,1997-10-11 01:24:36 +0100,"26.16868502544935, -64.78974913525394","56.579192177025845, 139.95931655052158"
51,2013-05-05 03:05:22 +0100,2013-05-05 05:06:08 +0100,"74.32161452380711, -163.0488104999698","5.016814680273569, 12.638092482633851"
52,1992-11-08 00:41:36 +0000,1992-11-08 01:16:57 +0000,"10.780338152905756, 173.9351804950224","59.28886391926042, 86.79594987754251"
53,1990-12-22 23:49:04 +0000,1990-12-23 02:06:53 +0000,"41.570898755800755, 160.97190751783432","34.815239019642064, -166.25333721240196"
54,2003-08-07 13:51:02 +0100,2003-08-07 16:24:47 +0100,"33.848858989075, 141.55479328529339","-55.6146077581434, 3.7901997256213633"
55,1998-11-12 04:27:25 +0000,1998-11-12 06:00:21 +0000,"-4.078997395764802, 84.14450974620735","36.64892877028906, 94.40342671057687"
56,1975-04-03 14:35:38 +0100,1975-04-03 16:23:17 +0100,"81.83567352183442, 123.43493594918192","73.39403700974586, 88.0665450875099"
57,1976-11-08 06:25:57 +0000,1976-11-08 06:45:42 +0000,"-78.04421440694313, -72.00393141937707","9.8385458846263, -6.285909058457747"
58,1981-03-31 06:56:13 +0100,1981-03-31 08:09:20 +0100,"66.008515527974, 124.21366650578653","31.397923045953846, -67.74525158504625"
59,1980-07-05 21:29:20 +0100,1980-07-05 22:00:27 +0100,"-75.53096763301954, -162.07995534633378","36.687673827901506, -136.74064434194844"
60,1980-03-04 05:25:01 +0000,1980-03-04 06:06:44 +0000,"77.81950795287707, 135.8664740940876","-18.332104196398618, -73.96770520908733"
61,2007-10-22 23:28:28 +0100,2007-10-23 00:36:27 +0100,"-9.293855434039799, 51.40348783514747","-69.48514169013096, -37.802020532325486"
62,1987-05-29 08:24:07 +0100,1987-05-29 09:17:47 +0100,"-2.7945067133081523, 31.98883851031863","71.68050103914547, 118.08601277669442"
63,1988-04-18 12:47:55 +0100,1988-04-18 13:57:09 +0100,"61.76597265122297, 36.108371414777395","-65.92692049614979, 12.445067182230304"
64,1992-06-08 14:06:30 +0100,1992-06-08 14:32:33 +0100,"36.90157341353387, 56.858600855735006","75.85813302807608, -63.36647452625874"
65,2011-01-29 06:10:07 +0000,2011-01-29 08:39:40 +0000,"83.19368082997823, -129.6957545796572","-38.45587809960991, 165.6055508262038"
66,1976-10-17 12:20:54 +0100,1976-10-17 14:25:42 +0100,"38.27853823123857, 57.60593440205582","56.11628270145485, 38.33459784791222"
67,1979-11-30 12:46:41 +0000,1979-11-30 13:25:52 +0000,"-59.65095714299672, 14.269564279586177","39.65152371673557, -6.359839125416414"
68,2010-09-13 06:57:19 +0100,2010-09-13 09:12:46 +0100,"46.67589345722172, -155.28589953314773","-54.259012622365816, -93.6058347921833"
69,1991-08-30 17:32:36 +0100,1991-08-30 19:25:35 +0100,"67.54477663157121, -161.62024058741866","9.494014413591287, -86.39159478969759"
70,2012-03-22 16:30:51 +0000,2012-03-22 17:07:53 +0000,"-28.269392414559547, 92.84243859289188","87.34240419483379, -57.417554794697196"
71,1987-03-19 23:48:24 +0000,1987-03-20 02:31:56 +0000,"31.23723380952842, 123.07187112849533","-80.2724496880639, 61.892059859525915"
72,1970-01-10 22:06:16 +0100,1970-01-10 22:16:34 +0100,"88.03853364812787, -85.07164452033886","-86.58522820666036, -67.09952723648681"
73,1973-03-17 15:42:37 +0000,1973-03-17 18:13:06 +0000,"-67.21501539938197, 179.472065638535","-76.31885630037608, 79.57067534401256"
74,1990-11-30 02:17:58 +0000,1990-11-30 04:12:01 +0000,"-5.745099366158541, -26.821225721756008","57.3196492354235, 89.10516068631665"
75,1987-03-31 17:29:16 +0100,1987-03-31 20:06:23 +0100,"53.98701403313922, 151.94588199347487","-59.67777924523737, -73.21782585336925"
76,1995-09-06 15:38:08 +0100,1995-09-06 15:40:17 +0100,"-88.19855985791654, 87.10379298368218","-65.81697114012493, 124.0281930444981"
77,1971-08-03 04:18:24 +0100,1971-08-03 04:22:15 +0100,"-78.55416865660352, -129.90977273902905","-68.67602904131023, -45.07209706417186"
78,1974-04-06 05:49:40 +0100,1974-04-06 07:07:33 +0100,"32.495463908208876, -75.41659299936676","14.976903061741496, -22.636114441839936"
79,1989-08-09 22:30:49 +0100,1989-08-09 22:38:49 +0100,"56.73451181815014, 40.15144799427796","21.58492987179774, 175.5609366082029"
80,2004-04-01 03:08:03 +0100,2004-04-01 03:38:52 +0100,"35.76600106011935, 168.14554421034802","-5.728810315015579, -57.41796601126859"
81,2006-01-02 18:38:54 +0000,2006-01-02 21:22:10 +0000,"-79.80944860128957, 108.04752135673044","-41.51421768534431, -34.82907633305166"
82,2000-06-07 11:59:58 +0100,2000-06-07 12:05:16 +0100,"-25.480435974808714, -122.53163534605369","18.42224193608139, 166.74930902521646"
83,1999-10-25 02:10:24 +0100,1999-10-25 02:23:33 +0100,"-75.96376052209956, -133.68450338119095","-34.82728977485623, -157.37814874461927"
84,1972-11-23 00:29:19 +0000,1972-11-23 03:07:25 +0000,"24.137134880636296, -108.19559851107132","25.344788964066268, 54.545006010106874"
85,1993-04-22 09:32:49 +0100,1993-04-22 10:52:49 +0100,"-46.58267380645792, -1.0529129649801234","72.12011149288338, -114.13823130258419"
86,2002-04-30 14:30:00 +0100,2002-04-30 17:08:47 +0100,"50.26415229277933, 83.41305179959829","78.07583654466845, -4.799889246977955"
87,1984-02-19 05:11:36 +0000,1984-02-19 07:46:39 +0000,"58.30324754128162, -28.822304852325942","10.457008174458352, -64.60145247240406"
88,1978-11-18 20:41:49 +0000,1978-11-18 22:45:46 +0000,"18.52261608180841, -124.69969389949964","-45.57744574472252, -100.7332610672631"
89,1989-03-17 13:07:14 +0000,1989-03-17 14:03:37 +0000,"29.995480370077203, 54.06688519884531","68.70453945165295, -42.1871202879928"
90,1993-02-04 17:11:24 +0000,1993-02-04 18:06:08 +0000,"-84.77455636330488, 163.5155564243658","-34.52831263793326, 0.3846650255637485"
91,2004-10-31 10:42:31 +0000,2004-10-31 13:24:27 +0000,"-30.680424167844258, -76.26943812639854","71.80730335345379, -52.05846789002416"
92,1988-08-03 07:47:26 +0100,1988-08-03 09:30:30 +0100,"-5.5484791632358395, 137.20954908189634","-37.35644384103025, 31.00543064263377"
93,2011-01-18 15:57:54 +0000,2011-01-18 17:36:28 +0000,"-4.557569834727687, 63.87554366020282","-24.693638730057387, -160.02274021965817"
94,1981-05-04 08:11:18 +0100,1981-05-04 10:11:38 +0100,"71.74961277772223, -109.80116971284477","72.63255956174652, -77.01931038978"
95,1970-07-26 07:15:50 +0100,1970-07-26 07:54:28 +0100,"72.41810595366277, -175.53556748083057","-32.521722541784506, -78.8752509553582"
96,2004-05-30 00:19:22 +0100,2004-05-30 02:57:45 +0100,"53.0377518945709, 149.4902846662564","78.55009900631774, 161.36904334704354"
97,2008-11-11 03:30:10 +0000,2008-11-11 05:35:43 +0000,"-7.430028139218464, 121.95852072135239","-81.88338302120643, -90.14364265850175"
98,2009-01-30 00:22:51 +0000,2009-01-30 00:36:06 +0000,"-47.92809988034937, 151.61966685568916","-11.681263879686412, 53.14920603649176"
99,2001-04-22 03:29:55 +0100,2001-04-22 04:47:18 +0100,"45.684006167781035, 57.741153658940476","77.41909280134368, -117.20151925605586"
0,1972-06-28 02:29:32 +0100,1972-06-28 05:08:32 +0100,"41.07900563785708, -84.96251802966862","85.33796939473126, -115.56023614576029"
1,1971-11-17 01:36:00 +0000,1971-11-17 04:18:23 +0000,"-62.74132953850618, -147.75293809807403","29.105930579383298, -122.09148109307682"
2,1973-01-28 08:07:05 +0000,1973-01-28 09:42:36 +0000,"62.10733190540259, 149.95934998572358","-7.988752253624327, -68.11210686291797"
3,1987-05-25 16:10:10 +0100,1987-05-25 17:50:29 +0100,"-24.322637132493526, 87.2017655103333","70.83082243793842, -47.37550102030434"
4,2009-08-10 15:55:02 +0100,2009-08-10 18:33:17 +0100,"-25.967828438062327, 85.81531937182626","17.213815533763494, 28.693983801646624"
5,2001-11-09 00:03:39 +0000,2001-11-09 02:12:31 +0000,"14.681493343444757, 21.42046242808263","15.337554789871362, -50.15248737375049"
6,2001-01-13 16:16:56 +0000,2001-01-13 18:38:44 +0000,"44.44935799818728, -116.99065406806022","29.547048413251588, 99.91636068903375"
7,1992-01-24 07:51:08 +0000,1992-01-24 09:13:05 +0000,"-72.51884748316343, 130.02453782666134","-49.98932209183769, -104.88600911393033"
8,1978-01-08 04:20:12 +0000,1978-01-08 05:26:28 +0000,"-37.14376765385299, 0.13274453773689743","-49.59154976139597, 13.211674395063369"
9,2010-03-03 03:30:17 +0000,2010-03-03 03:36:49 +0000,"-25.152163355659923, 87.64160447876571","0.15905729983703054, -161.79589001768818"
10,1999-09-26 12:29:54 +0100,1999-09-26 13:23:42 +0100,"9.857859823647402, -120.70903579089111","-7.312296036086963, -50.264455566310716"
11,1990-06-20 04:53:22 +0100,1990-06-20 06:29:45 +0100,"10.08516433123684, 154.0766672902089","-54.97378151526341, -22.489351535489476"
12,1985-09-28 17:07:34 +0100,1985-09-28 18:48:19 +0100,"-27.924562966690665, 158.90936788428513","51.933304237264224, -43.72646900928069"
13,1996-12-15 16:16:49 +0000,1996-12-15 18:19:39 +0000,"-74.15191068789706, 131.02868945202988","-9.39650908811339, -150.82110606522488"
14,2015-08-15 19:18:45 +0100,2015-08-15 19:46:10 +0100,"40.86004218512292, -50.827500277610454","53.15628664748061, -21.707969017662037"
15,1988-11-13 03:02:13 +0000,1988-11-13 05:01:15 +0000,"76.02743348349753, 126.10146501716014","44.787197252013954, -45.541873401621984"
16,1982-05-28 00:07:34 +0100,1982-05-28 00:12:18 +0100,"-25.712798596789412, -60.8787745615783","-47.19970895466675, 135.61604494125424"
17,1999-05-25 09:47:45 +0100,1999-05-25 10:43:50 +0100,"-42.543768868303054, 146.35279274230305","-12.423200564059655, 178.0268797752181"
18,1983-06-12 17:29:28 +0100,1983-06-12 18:21:07 +0100,"63.47669463094985, -7.667350209132735","63.35788538709565, -12.073845874135998"
19,2010-05-18 18:58:33 +0100,2010-05-18 20:00:18 +0100,"-40.61487144793924, -37.30020839789765","-33.50585487684357, 59.29333241998344"
20,1983-07-23 20:50:09 +0100,1983-07-23 21:06:08 +0100,"-89.272503763175, -140.47347672779236","81.343712799, 76.26310894693569"
21,1994-02-23 13:32:26 +0000,1994-02-23 15:55:09 +0000,"-47.63379223647898, 146.59061729574432","-38.308878730583004, 94.37947040722071"
22,1999-05-20 06:47:41 +0100,1999-05-20 09:23:54 +0100,"37.20412219446651, -5.390645836800587","84.12073904913365, 116.06960953726411"
23,1977-06-22 02:48:50 +0100,1977-06-22 03:48:56 +0100,"32.16055542733082, -94.5248497951872","19.433696846791577, 173.09539531303875"
24,1973-11-08 22:20:01 +0000,1973-11-08 23:22:34 +0000,"52.207050447189914, -139.99312785077657","-23.090806117851912, -89.48880684358559"
25,1994-12-11 00:39:09 +0000,1994-12-11 02:01:53 +0000,"68.61728475999394, 137.27568952790415","-63.67802303727187, 125.92130087037958"
26,1973-06-24 07:41:49 +0100,1973-06-24 07:56:49 +0100,"51.346199721704835, -103.31638953904765","-82.2173374596085, -96.42338713904249"
27,2009-06-26 03:19:10 +0100,2009-06-26 03:52:22 +0100,"32.49091382909705, 0.1540185051621279","-33.40091207967955, 119.83790066454299"
28,1982-04-25 10:36:21 +0100,1982-04-25 11:04:37 +0100,"-89.97281745196176, -47.650027689756854","48.08165902008801, -84.54532573388666"
29,1971-05-05 13:56:11 +0100,1971-05-05 15:48:46 +0100,"-16.270658297571586, -114.63509103716908","37.37300414636084, 55.71892084261796"
30,1974-02-16 19:02:44 +0000,1974-02-16 20:59:11 +0000,"-3.772438087923348, 166.01445351530623","-4.813131040232548, 123.03083544369349"
31,1973-11-28 22:36:53 +0000,1973-11-29 00:46:51 +0000,"-71.02189873909933, 90.99514269768525","-79.0741752848551, -37.46566227871307"
32,1982-01-04 13:27:29 +0000,1982-01-04 13:44:47 +0000,"-83.82113451636371, 46.7671967626257","-71.0756554571104, 178.70118513891452"
33,2014-08-25 15:37:12 +0100,2014-08-25 16:59:32 +0100,"-38.09205193946821, 50.244795727098364","0.05058218449494234, -164.75326602236947"
34,1986-10-07 09:07:09 +0100,1986-10-07 10:30:04 +0100,"-28.314226777013488, -117.16967724215988","72.43844268741367, 110.0832506423144"
35,1991-05-16 17:44:50 +0100,1991-05-16 20:02:43 +0100,"87.08192006606674, 175.0410738772763","-1.8282285086552008, 150.71205258505222"
36,2002-10-14 15:19:19 +0100,2002-10-14 16:00:34 +0100,"-26.53703805126804, -83.7406351397715","-16.209386668039556, 29.505624715895493"
37,1984-01-14 23:32:22 +0000,1984-01-15 00:34:33 +0000,"81.63863415763538, -31.774789484925492","59.521945178798944, -154.22160462427416"
38,2013-09-10 05:22:56 +0100,2013-09-10 07:55:18 +0100,"48.29614809510312, -160.28487752903283","88.64433084641752, 2.696024979023008"
39,1998-01-28 00:53:04 +0000,1998-01-28 02:47:06 +0000,"76.15597379205252, -70.50567836824831","-26.502012717408924, -45.47706929014967"
40,1997-10-06 12:43:23 +0100,1997-10-06 14:28:53 +0100,"33.06906304144262, 70.52583198601329","64.30563457224457, -174.94593429162248"
41,2002-07-28 23:07:34 +0100,2002-07-29 00:52:27 +0100,"-75.63114123506689, 143.0407546570106","-34.60285065236317, -16.032825084953714"
42,2001-04-12 17:36:15 +0100,2001-04-12 18:15:00 +0100,"1.4463144199154385, 64.18481429355973","57.0603352043193, 112.88716036155125"
43,1984-09-19 05:06:10 +0100,1984-09-19 05:32:38 +0100,"-21.031362811910583, -5.591938999243496","-18.257871879025714, 132.91446624676985"
44,1991-06-14 00:54:09 +0100,1991-06-14 01:25:25 +0100,"-8.231371438338499, -130.46299381639506","53.21062313626197, -142.25548393803263"
45,1977-04-06 07:18:58 +0100,1977-04-06 08:18:56 +0100,"-62.39489438490338, 165.26626037898347","-45.279137556890525, 140.78607752714532"
46,1990-09-25 08:00:34 +0100,1990-09-25 08:25:50 +0100,"-44.09731643293269, 114.07509303201391","-32.08782907457851, -21.28889552079474"
47,2005-11-20 04:46:40 +0000,2005-11-20 05:51:42 +0000,"-0.19364314430988827, 139.2284657322421","-19.38092815401295, 32.58064957659991"
48,1987-02-08 09:32:55 +0000,1987-02-08 10:12:11 +0000,"53.168957315996096, 38.62961403007537","1.7310268151347827, -102.39322162676152"
49,2001-04-12 14:33:09 +0100,2001-04-12 16:13:39 +0100,"2.388735063528216, -84.6933937151166","-16.86482688742136, -176.75176894213413"
50,1975-12-30 20:29:46 +0000,1975-12-30 22:48:38 +0000,"38.52966576839344, -58.053212073326804","-45.456244907391735, 111.26115821260436"
51,1977-01-21 19:47:37 +0000,1977-01-21 22:01:08 +0000,"77.53766038111169, 112.85193080513301","-24.159223226424785, 138.86711087554636"
52,1972-09-07 16:45:33 +0100,1972-09-07 18:41:03 +0100,"14.238076991757481, -99.98868094379291","8.21967531675628, -130.20003642489016"
53,1999-12-18 08:06:55 +0000,1999-12-18 09:59:50 +0000,"-62.581157960145454, 37.92645945721628","-53.181458420808156, -22.880634140674033"
54,1990-03-12 06:42:54 +0000,1990-03-12 07:59:25 +0000,"10.733292066869993, 79.27978810355904","-51.196837675526865, -175.35953514668682"
55,1974-08-02 21:31:35 +0100,1974-08-02 23:20:12 +0100,"68.83659929742257, 128.34374884308613","4.348334347219563, 161.2475257775069"
56,1980-06-23 12:47:08 +0100,1980-06-23 15:21:33 +0100,"-13.990317684236004, 59.68597763394661","48.973845554360594, -158.91249789940113"
57,1979-02-09 22:49:40 +0000,1979-02-10 00:23:38 +0000,"59.745381256437724, 179.45076295140456","-43.293422642715655, 97.0649964623164"
58,2009-03-04 21:40:25 +0000,2009-03-05 00:14:55 +0000,"39.12268469172153, -165.6398245663193","-41.00974939867745, 33.44038898981"
59,1998-03-06 20:22:40 +0000,1998-03-06 22:16:56 +0000,"-20.790614385308743, 129.15845878706955","15.070910981586735, 13.189735753320747"
60,1984-03-18 06:26:55 +0000,1984-03-18 09:00:02 +0000,"-76.2406721408973, 109.43943231282617","51.055633245101205, 25.459840641731716"
61,2007-02-13 04:44:35 +0000,2007-02-13 07:22:59 +0000,"-4.975669489737868, -59.19853848680576","5.63906976218874, -129.92929381697593"
62,2001-12-23 12:33:53 +0000,2001-12-23 12:57:15 +0000,"-67.27817544979638, -5.336087849491349","-6.24659453104654, 103.089284140816"
63,1991-10-30 18:17:44 +0000,1991-10-30 18:36:59 +0000,"78.94593464606078, 25.684143634656124","-53.10094195602787, -138.3687193449009"
64,1997-06-08 21:22:21 +0100,1997-06-08 23:21:29 +0100,"29.15266878882545, 44.34763664502745","-38.98568006245623, -38.10916369344571"
65,2002-06-15 10:30:41 +0100,2002-06-15 12:11:33 +0100,"61.12703130653591, -166.83365694007148","15.568844705716572, 49.57673415805266"
66,2003-04-30 18:17:13 +0100,2003-04-30 20:38:07 +0100,"-37.15849741619686, -112.41281655061546","-63.08953265271771, 107.24293295444852"
67,1980-05-06 23:54:10 +0100,1980-05-07 01:06:08 +0100,"20.322513344970446, -133.42529657585294","64.84450446441315, 70.20824797280511"
